"189";"The Exploration of Pervasive and Fine-Grained Parallel Model Applied on Intel Xeon Phi Coprocessor.";"2013";"Christophe Calvin|Fan Ye|Serge G. Petiton";"6";"2016-09-14 06:17:19";"The exploration of pervasive and fine-grained parallel model applied on Intel Xeon Phi coprocessor. C Calvin, F Ye, S Petiton -  , Grid, Cloud and Internet Computing , 2013 - ieeexplore.ieee.org. AbstractâIn this paper we investigate the dissimilar multi-threading programming  paradigms on x86 CPU architectures, where the recently released Intel Xeon Phi  Coprocessor and commonly used Intel Xeon processors were studied, as well as the  .."
"190";"On Computational Aspects of a Regular n-Simplex Bisection.";"2013";"Guillermo Aparicio|Leocadio G. Casado|Eligius M. T. Hendrix|Inmaculada Garc&iacute;a|Bogl&aacute;rka T&oacute;th";"5";"2016-09-14 06:17:39";"On computational aspects of a regular n-simplex bisection. G Aparicio, LG Casado, EMT Hendrix -   Internet Computing ( , 2013 - ieeexplore.ieee.org. Global Optimization (GO) may use n-simplicial partition sets. The n-simplex represents an n- dimensional body with n+ 1 vertices in (n+ 1)-dimensional space. The aim of this article is to  investigate the properties of the binary tree generated by iterative bisection of the longest  .."
"191";"Resource Management Architecture for Fair Scheduling of Optional Computations.";"2013";"Frederic Camillo|Eddy Caron|Ronan Guivarch|Aur&eacute;lie Hurault|Cristian Klein|Christian P&eacute;rez";"1";"2016-09-14 06:19:39";"Resource Management Architecture for Fair Scheduling of Optional Computations. F Camillo, E Caron, R Guivarch -   Internet Computing ( , 2013 - ieeexplore.ieee.org. 7QKb2 [mB2 mb2b iQ bm# KBi T2@/2i2KBM2/MmK# 2Q7+ QKTmi iBQM2 [m2bib U HbQ+  HH2/DQ# bVX lM7Qim@ M i2Hv-i? Bb Bb+ mK# 2bQK2 r? 2M bQK2 Q7 i? 2+ QK@ Tmi  iBQMb2 QTiBQM H-BX2X-i? 2v2 MQi+BiB+ H-# mi i? 2B+ QKTH2iBQM rQmH/ .."
"192";"Using Ontologies for Monitoring Knowledge Evolution in Communities of Practice.";"2013";"Jean-Paul A. Barth&egrave;s|Gilson Yukio Sato";"0";"2016-09-14 06:20:39";"Using Ontologies for Monitoring Knowledge Evolution in Communities of Practice. JPA BarthÃ¨s, GY Sato - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâSocial networks gather people exchanging information continuously and building  knowledge. Knowing what goes on in such groups is difficult. However, the social web is in  part organized around communities of practice (CoP) and it could benefit from some  .."
"193";"Benchmarking of PCIe-Performance in MicroTCA-Equipment.";"2013";"Koen Lostrie|Paul De Meulenaere|Marijn Temmerman|Nick Van Remortel|W. P. Beaumont";"0";"2016-09-14 06:19:49";"Benchmarking of PCIe-Performance in MicroTCA-Equipment. K Lostrie, P De Meulenaere -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâIn the development of advanced data acquisition, testing or telecommunication  equipment, one often relies on modular off-the-shelf processor boards and I/O-boards that  are being composed to a single distributed system. To support such architectures, the  .."
"194";"Calculating the Power Usage Effectiveness of Data Centers by Using Weighted Average Workload.";"2013";"Yongmei Xu|Yuihui Deng|Lan Du";"0";"2016-09-14 06:19:49";"Calculating the Power Usage Effectiveness of Data Centers by Using Weighted Average Workload. Y Xu, Y Deng, L Du - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. (Power Usage Effectiveness) in data centers ignore the impacts of the time factor. The  methods cannot accurately reflect the long-term operation efficiency of data centers. This  paper investigates the impact of workload on the PUE, and proposes to compute the PUE  .."
"195";"Analysis of Mobile and Web Applications in Small and Medium Size Enterprises.";"2013";"Vladi Kolici|Fatos Xhafa|Edilfredo Eliot Diaz Pinedo|Jose Luis Nunez|Vincent Segui Pascual|Leonard Barolli";"4";"2016-09-14 06:17:49";"Analysis of mobile and web applications in small and medium size enterprises. V Kolici, F Xhafa, EED Pinedo, JL NuÃ±ez -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâMobile computing is increasingly becoming important to business and  enterprises, especially SMEs (Small and Medium Size Enterprises). Mobile applications are  seen not only as a means to offer enterprise services to clients online but also to improve  .."
"196";"Addressing Complexity in DNS Security: A Case for Improved Security Status Indication Based on a Trust Model.";"2013";"Mark Rivis|Eleana Asimakopoulou|Stelios Sotiriadis|Nik Bessis";"0";"2016-09-14 06:20:09";"Addressing Complexity in DNS Security: A Case for Improved Security Status Indication Based on a Trust Model. M Rivis, E Asimakopoulou, S Sotiriadis -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâThe Domain Name System (DNS) is a hierarchical distributed naming system for  Internet resources, but in some instances the protocol's insecurity threatens its proper  functionality. To overcome this, the use of DNS Security Extensions (DNSSEC) has been  .."
"197";"Taxonomy of Real-Time Hypervisors.";"2013";"Nills Franssens|Jan Broeckhove|Peter Hellinckx";"1";"2016-09-14 06:19:39";"Taxonomy of Real-Time Hypervisors. N Franssens, J Broeckhove -   International Conference , 2013 - ieeexplore.ieee.org. AbstractâVirtualization technology has been a key driver for cloud computing, and is also  being widely applied to server environments. The technology provides a software based  separation of logic within a system. This allows server consolidation, ie running several  .."
"198";"Improving Particle Swarm Optimization Algorithm for Distributed Sensing and Search.";"2013";"Yi Cai|Zhutian Chen|Huaqing Min";"2";"2016-09-14 06:19:09";"Improving particle swarm optimization algorithm for distributed sensing and search. Y Cai, Z Chen, H Min - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. Abstract Distributed coordination is critical for a multi-robot system in collective cleanup task  under a dynamic environment. In traditional methods, robots easily drop into premature  convergence. In this paper, we propose a swarmintelligence based algorithm to reduce  .."
"199";"Evaluation of Parallel Window-Join Algorithms for Reduction of Processing Delay.";"2013";"Yousuke Watanabe|Haruo Yokota";"0";"2016-09-14 06:19:49";"Evaluation of Parallel Window-Join Algorithms for Reduction of Processing Delay. Y Watanabe, H Yokota - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâThe number of stream-based information sources is increasing, so query  processing on streams is getting more important. Window-join is one of typical operations for  stream data processing. It uses sliding-windows to keep recent input tuples, and generate  .."
"200";"A NAT-ed Peer Organization Model in Kademlia Protocol.";"2013";"Bingqing Shen|Jingzhi Guo|C. L. Philip Chen";"0";"2016-09-14 06:19:59";"A NAT-ed Peer Organization Model in Kademlia Protocol. B Shen, J Guo, CLP Chen -  Grid, Cloud and Internet Computing , 2013 - ieeexplore.ieee.org. AbstractâPeer-to-peer network and application have boomed for the recent decade.  However, Network Address Translation (NAT) devices obstruct its wide application by  restricting the access to peers from private network. In this paper, we devise a peer  .."
"201";"Exploring an Organizational Social Network through Its Digital Ecosystem Activities.";"2013";"&Eacute;tienne Deparis|Marie-H&eacute;l&egrave;ne Abel|Ga&euml;lle Lortal|Juliette Mattioli";"0";"2016-09-14 06:20:29";"Exploring an Organizational Social Network through Its Digital Ecosystem Activities. Ã Deparis, MH Abel, G Lortal -   International Conference , 2013 - ieeexplore.ieee.org. AbstractâWith the popularisation of Web 2.0 applications, organizations see in them a  means to improve their productivity by giving new and efficient collaborative tools to their  members. The juxtaposition of several different Web applications inside organisation  .."
"202";"Implementation of Sightseeing Information Contents for Universal Multimedia Access.";"2013";"Kaoru Sugita|Masao Yokota";"1";"2016-09-14 06:19:19";"Implementation of Sightseeing Information Contents for Universal Multimedia Access. K Sugita, M Yokota - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâIn our previous work, we already proposed a new concept of 'universal multimedia  access' to narrow the digital divide by providing appropriate multimedia expressions  according to users'(mental and physical) abilities, computer facilities, and network  .."
"203";"Multi-GPU Scalable Implementation of a Contour-Integral-Based Eigensolver for Real Symmetric Dense Generalized Eigenvalue Problems.";"2013";"Takahiro Yano|Yasunori Futamura|Tetsuya Sakurai";"2";"2016-09-14 06:19:19";"Multi-GPU scalable implementation of a contour-integral-based eigensolver for real symmetric dense generalized eigenvalue problems. T Yano, Y Futamura, T Sakurai -  , Cloud and Internet Computing , 2013 - ieeexplore.ieee.org. AbstractâWe consider a parallel eigensolver for generalized eigenvalue problems for  distributed GPU systems. In this paper, we propose a distributed parallel implementation of  the Sakurai-Sugiura (SS) eigenvalue solver for solving generalized eigenvalue problems  .."
"204";"Intrusion Detection in Cloud Computing.";"2013";"Massimo Ficco|Luca Tasquier|Rocco Aversa";"12";"2016-09-14 06:16:49";"Intrusion detection in cloud computing. M Ficco, L Tasquier, R Aversa -  , Cloud and Internet Computing , 2013 - ieeexplore.ieee.org. AbstractâCloud Computing represents both a technology for using computing  infrastructures in a more efficient way, and a business model for selling computing resources  and services. On the other hand, such complex and distributed architectures become an  .."
"205";"Securing Structured P2P Overlay Networks.";"2013";"Zied Trifa|Maher Khemakhem";"0";"2016-09-14 06:20:49";"Securing Structured P2P Overlay Networks. Z Trifa, M Khemakhem - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâDistributed systems, such as structured P2P overlay networks, are vulnerable to  malicious peers. This is due to their flexibility, which allows to any given single participant to  appear as many. This will lead, unfortunately, to the possibility of allowing such participant  .."
"206";"A Multi-agent and Dynamic Programming Algorithm for Aeronautical Maintenance Planning.";"2013";"Francesco Gargiulo|D. Pascar|Salvatore Venticinque";"1";"2016-09-14 06:19:19";"A multi-agent and dynamic programming algorithm for aeronautical maintenance planning. F Gargiulo, D Pascar -   International Conference  , 2013 - ieeexplore.ieee.org. AbstractâThe competitiveness of the aviation maintenance companies is strictly connected  to the security, the quality, the efficiency, the costs and the speed of the maintenance  processes. This entails a critical role for the planning of maintenance activities. A specific  .."
"207";"Building Event-Based Services for Awareness in P2P Groupware Systems.";"2013";"Alexandra Poulovassilis|Fatos Xhafa";"2";"2016-09-14 06:19:09";"Building event-based services for awareness in P2P groupware systems. A Poulovassilis, F Xhafa -  , Grid, Cloud and Internet Computing  , 2013 - ieeexplore.ieee.org. AbstractâMonitoring and awareness are essential in collaborative work environments, in  order to support team members' interaction and coordination processes. There has been  much work in implementing awareness in web-based applications, but less so for P2P  .."
"208";"Determining the Performance of the Databases in the Context of Cloud Governance.";"2013";"Adrian Copie|Teodor-Florin Fortis|Victor Ion Munteanu";"2";"2016-09-14 06:19:19";"Determining the Performance of the Databases in the Context of Cloud Governance. A Copie, TF Fortis, VI Munteanu -   International Conference on, 2013 - ieeexplore.ieee.org. AbstractâThe maturation of Cloud Computing technologies, cumulated with the  opportunities for Small and Medium Enterprises to migrate their activities into the Cloud,  have led to new marketplaces where the competition with the large enterprises can be  .."
"209";"A Dynamic Trust Conference Algorithm for Social Network.";"2013";"Xin Liu|Leyi Shi|Yao Wang|Zhaojun Xin|Wenjing Fu";"6";"2016-09-14 06:17:19";"A dynamic trust conference algorithm for social network. L Xin, S Leyi, W Yao, X Zhaojun -  International Conference , 2013 - ieeexplore.ieee.org. AbstractâMore and more users joined in social network. The precise social trust value is  critical for application system such as recommendation system. To a user, the egocentric  network is formed by the user, his friends and social relationships between him and other  .."
"210";"A Study on Metadata Tagging for Tracking Original File Information within the Cloud.";"2013";"Richard Crossley|Eleana Asimakopoulou|Stelios Sotiriadis|Nik Bessis";"2";"2016-09-14 06:19:09";"A study on metadata tagging for tracking original file information within the cloud. R Crossley, E Asimakopoulou -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâThis paper discusses the cloud computing data storage and the impact of  metadata tagging as a potential method for tracking original file information. We focus on  demonstrating current digital forensic methods and approaches with regard to their  .."
"211";"Cooperative Routing for Multi-flow Wireless Sensor Networks.";"2013";"Ming Tao|Huaqiang Yuan|Wenhong Wei|Yong Qin|Zhixiong Li";"0";"2016-09-14 06:19:59";"Cooperative Routing for Multi-flow Wireless Sensor Networks. M Tao, H Yuan, W Wei, Y Qin -   International Conference  , 2013 - ieeexplore.ieee.org. Sensor Network, effective energy-saving is an eternal theme, while in the scenarios  deployed multiple flows, the network resource competition directly influences the whole  network performance. To address this issue, a cooperative routing scheme is developed  .."
"212";"Solving a Real-World Structural Optimization Problem with a Distributed SMS-EMOA Algorithm.";"2013";"Francisco Luna|Gustavo R. Zavala|Antonio J. Nebro|Juan Jos&eacute; Durillo|Carlos A. Coello Coello";"1";"2016-09-14 06:19:29";"Solving a Real-World Structural Optimization Problem With a Distributed SMS-EMOA Algorithm. F Luna, GR Zavala, AJ Nebro, JJ Durillo -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâThis paper addresses a real-world optimization problem in civil engineering. It lies  in the dimensioning of a 162m long bridge composed of 1584 bars so that both its weight  and its deformation are to be minimized. Evaluating each possible configuration of the  .."
"213";"Inconsistency-Tolerant Belief Revision for Distributed Decision Support.";"2013";"Hendrik Decker|Rub&eacute;n de Juan-Mar&iacute;n";"1";"2016-09-14 06:20:39";"Inconsistency-Tolerant Belief Revision for Distributed Decision Support. H Decker, R De Juan-MarÃ­n -  , Parallel, Grid, Cloud and Internet , 2013 - ieeexplore.ieee.org. AbstractâDecision support is the main objective of business intelligence. The facts and  rules of knowledge bases at the back end of decision support systems represent beliefs that  are subject to revision. Belief revision is called for whenever an inconsistency occurs.  .."
"214";"Procurement Auctions to Trade Computing Capacity in the Cloud.";"2013";"Giuseppe Di Modica|Giuseppe Petralia|Orazio Tomarchio";"7";"2016-09-14 06:17:19";"Procurement auctions to trade computing capacity in the Cloud. G Di Modica, G Petralia -   International Conference  , 2013 - ieeexplore.ieee.org. AbstractâCloud computing is often seen as a part of larger development towards long- dreamed vision of society where computing is delivered as a utility. However, we argue that  more research on the business side of cloud computing need to be done to help service  .."
"215";"Enabling a Metric Space for Content Search in Information-Centric Networks.";"2013";"Patrick Truong|Jean-Fran&ccedil;ois Peltier";"0";"2016-09-14 06:20:09";"Enabling a Metric Space for Content Search in Information-Centric Networks. P Truong, JF Peltier - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâThe emergence of vivacious bandwidth-consuming services leveraged by the  overwhelmingly content-centric usage on Internet has fostered over last years a new  foundation for networking architecture design. Several Information-Centric Networking ( .."
"216";"An Authentication Framework for Automatic Dependent Surveillance-Broadcast Based on Online/Offline Identity-Based Signature.";"2013";"Joonsang Baek|Young-Ji Byon|Eman Hableel|Mahmoud Al-Qutayri";"6";"2016-09-14 06:17:40";"An Authentication Framework for Automatic Dependent Surveillance-Broadcast Based on Online/Offline Identity-Based Signature. J Baek, YJ Byon, E Hableel -  International Conference , 2013 - ieeexplore.ieee.org. AbstractâAutomatic Dependent Surveillance Broadcast (ADS-B) is an emerging aircraft  surveillance technology with which the concept of Internet of Things (IoT) is being realized in  air traffic networks. The future âe-enabledâ aircrafts will be equipped with ADS-B devices in  .."
"217";"On the Adoption of FPGA for Protecting Cyber Physical Infrastructures.";"2013";"Mario Barbareschi|Ermanno Battista|Valentina Casola|Antonino Mazzeo|Nicola Mazzocca";"5";"2016-09-14 06:17:40";"On the adoption of fpga for protecting cyber physical infrastructures. M Barbareschi, E Battista -   International Conference  , 2013 - ieeexplore.ieee.org. AbstractâUp to few years ago, FPGAs were not suitable to develop smart sensor systems  because of power consumption and programming effort. Modern technologies and  programming techniques overcame these limitations. Furthermore thanks to flexible and  .."
"218";"Public-Key Encryption with Keyword Search from Lattice.";"2013";"Changjiang Hou|Fei Liu 0014|Hongtao Bai|Lanfang Ren";"4";"2016-09-14 06:16:29";"Public-Key Encryption with Keyword Search from Lattice. C Hou, F Liu, H Bai, L Ren -  , Parallel, Grid, Cloud and Internet Computing, 2013 - infona.pl. Public-keyword encryption with keyword search (PEKS) is a newly emerged primitive which  can provide data search functionality that is absent in traditional public-key encryption  (PKE). In this work, we propose the first provably secure PEKS from lattice"
"219";"Algorithm Parallelization Using Software Design Patterns, an Embedded Case Study Approach.";"2013";"Robbie Vincke|Sille Van Landschoot|Piet Cordemans|Joan Peuteman|Eric Steegmans|Jeroen Boydens";"0";"2016-09-14 06:19:59";"Algorithm Parallelization Using Software Design Patterns, an Embedded Case Study Approach. R Vincke, S Van Landschoot -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâMulticore embedded systems introduce new opportunities and challenges.  Scaling of computational power is one of the main reasons for transition to a multicore  environment. In most cases parallelization of existing algorithms is time consuming and  .."
"220";"Mining WiFi Data for Business Intelligence.";"2013";"Deepali Arora|Stephen W. Neville|Kin Fun Li";"1";"2016-09-14 06:19:29";"Mining WiFi Data for Business Intelligence. D Arora, SW Neville, KF Li -  , Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâThe WiFi networks provide an ease of accessing email, web, and other Internet  applications while on the move. However, deploying additional WiFi hotspots that can  provide both increased coverage and enhance user quality of service largely depends  .."
"221";"Linear Complexity and High Scalability of a Parallel Monte Carlo Simulation Method.";"2013";"Guillermo Amaro-Rico|Salvador Botello Rionda|Mauricio Carrillo-Tripp";"0";"2016-09-14 06:20:09";"Linear Complexity and High Scalability of a Parallel Monte Carlo Simulation Method. G Amaro-Rico, S Botello-Rionda -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâThe Monte Carlo method has been used extensively on computational  simulations of phenomena that can be described as a system of particles. In this work we  propose a programming methodology based on domain grids that avoids the calculation  .."
"222";"A Semantic Social Software for Mobile Environment.";"2013";"Ghada Ben Nejma|Philippe Roose|Marc Dalmau|J&eacute;r&ocirc;me Gensel|Mohamed Amine Ghorbali";"0";"2016-09-14 06:20:19";"A Semantic Social Software for Mobile Environment. GB Nejma, P Roose, D Marc, J Gensel -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâThis paper presents some features of our social software that facilitates user's  access to communities and exchange information between community members over  mobile environments. The main idea is to provide a tool for fostering communities within a  .."
"223";"Evaluating the Use of Automation in the Virtual Datacentre for Improved Efficiency.";"2013";"Don-Anthony Dasilva|Stelios Sotiriadis|Richard Hill|Nick Antonopoulos|Nik Bessis";"0";"2016-09-14 06:20:49";"Evaluating the Use of Automation in the Virtual Datacentre for Improved Efficiency. DA Dasilva, S Sotiriadis, R Hill -   Internet Computing ( , 2013 - ieeexplore.ieee.org. Abstractâ Virtualization offers flexible and rapid provisioning of the physical machines.  Latest years isolation and migration of virtual machines have improved resource utilization  as well as resource management techniques. This paper is focusing on the process of  .."
"224";"Applying Data Mining Techniques to Intrusion Detection in Wireless Sensor Networks.";"2013";"Luigi Coppolino|Salvatore D'Antonio|Alessia Garofalo|Luigi Romano";"13";"2016-09-14 06:16:39";"Applying data mining techniques to intrusion detection in wireless sensor networks. L Coppolino, S DAntonio, A Garofalo -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâWireless Sensor Networks (WSNs) have become a hot research topic in recent  years. They have many potential applications for both civil and military tasks. However, the  unattended nature of WSNs and the limited computational and energy resources of their  .."
"225";"Towards a Scalable Multi-agent Architecture for Managing IoT Data.";"2013";"Bogdan Manate|Victor Ion Munteanu|Teodor-Florin Fortis";"7";"2016-09-14 06:17:19";"Towards a scalable multi-agent architecture for managing iot data. B Manate, VI Munteanu, TF Fortis -   International Conference on, 2013 - ieeexplore.ieee.org. AbstractâWith the current prevalence of Ubiquitous Computing, more specifically Internet of  Things, almost every other appliance aims to exhibit smart behavior and expose it through  internet connectivity, resulting in a plethora of sensors that expose environmental  .."
"226";"A Fine-Grained Parallel Model for the Fast Iterative Method in Solving Eikonal Equations.";"2013";"Florian Dang|Nahid Emad|Alexandre Fender";"7";"2016-09-14 06:17:19";"A fine-grained parallel model for the fast iterative method in solving eikonal equations. F Dang, N Emad, A Fender -  , Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâIn this paper we present a parallel strategy for solving Eikonal and related static  (steady state) Hamilton-Jacobi equations using the Fast Iterative Method. The Fast Iterative  Method is a variant of the Fast Marching Method which is more fitted for parallel computing  .."
"227";"Local Ecosystem versus Digital Ecosystem: A Different Purpose Than Multiple Innovation Platforms.";"2013";"Veronique Misseri";"0";"2016-09-14 06:20:09";"Local Ecosystem versus Digital Ecosystem: A Different Purpose Than Multiple Innovation Platforms. V MissÃ©ri - P2P, Parallel, Grid, Cloud and Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâThis paper presents a qualitative analysis for the emergence of a digital  innovation ecosystem (DIE). It is based on the implementation of a local ecosystem focused  on innovation and creativity (ESLIC) located in Picardy Region. The objective of this study  .."
"228";"Secure Enterprise Interoperability Ontology for Semantic Integration of Business to Business Applications.";"2013";"Emmanuel Sardis|Spyridon V. Gogouvitis|Thanassis Bouras|Panagiotis Gouvas|Theodora A. Varvarigou";"1";"2016-09-14 06:19:39";"Secure Enterprise Interoperability Ontology for Semantic Integration of Business to Business Applications. E Sardis, SV Gogouvitis, T Bouras -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâWith the ever growing number of products that are targeted at solving a particular  problem, rather than addressing all the requirements, which might otherwise be met with a  multipurpose product, that need to be integrated in an enterprise business workflow, it is  .."
"229";"Content-Based Switching Network: A Flexible Architecture for Future Content Distribution Optical Networks.";"2013";"Christophe Michard|Yosuke Tanigawa|Hideki Tode";"0";"2016-09-14 06:19:59";"Content-Based Switching Network: A Flexible Architecture for Future Content Distribution Optical Networks. C Michard, Y Tanigawa, H Tode -   International Conference on, 2013 - ieeexplore.ieee.org. AbstractâConventional hybrid networks implement a horizontal separation over the entire  network (from edge to edge), which leads to a rigid separation of the resources. In this  paper, we propose a network, called Content-based Switching Network, whose nodes can  .."
"230";"A Semantic Search Engine in the Cloud.";"2013";"Flora Amato|Francesco Gargiulo|Antonino Mazzeo|Sara Romano|Carlo Sansone";"0";"2016-09-14 06:20:29";"A Semantic Search Engine in the Cloud. F Amato, F Gargiulo, A Mazzeo -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâDue to the ease of data production within the Internet era, knowledge workers are  increasingly overwhelmed by information from multiple information sources and yet still find  it hard to navigate and search for accessing the specific information required for the task at  .."
"231";"Customized SLAs in Cloud Environments.";"2013";"Nikoletta Mavrogeorgi|Vasileios Alexandrou|Spyridon V. Gogouvitis|Athanasios Voulodimos|Dimosthenis Kyriazis|Theodora A. Varvarigou|Elliot K. Kolodner";"0";"2016-09-14 06:20:29";"Customized SLAs in Cloud Environments. N Mavrogeorgi, V Alexandrou -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâNowadays, the demand for online storage is increasing. Customers store their  data and can retrieve them anytime and from anywhere without having to care about back  up and data recovery. SLAs between Cloud providers and customers determine the level  .."
"232";"Construction of Safety Confirmation System in the Disaster Countermeasures Headquarters.";"2013";"Tomoyuki Ishida|Akira Sakuraba|Kaoru Sugita|Noriki Uchida|Yoshitaka Shibata";"0";"2016-09-14 06:19:59";"Construction of Safety Confirmation System in the Disaster Countermeasures Headquarters. T Ishida, A Sakuraba, K Sugita -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâIn this paper, we propose the safety confirmation system. When a large-scale  disaster occurs, evacuation centers are set up in each local government. We are building the  safety confirmation system which gathers refugees information to the disaster  .."
"233";"Solving a Continuous (1 I 1)-Centroid Problem with Endogenous Demand: High Performance Approaches.";"2013";"A. G. Arrondo|Juani L. Redondo|Jos&eacute; Fern&aacute;ndez 0001|P. P. Ortigosa";"0";"2016-09-14 06:20:19";"Solving a Continuous (1 I 1)-Centroid Problem with Endogenous Demand: High Performance Approaches. AG Arrondo, JL Redondo, J FernÃ¡ndez -   Internet Computing ( , 2013 - ieeexplore.ieee.org. AbstractâA continuous (1| 1)-centroid problem with endoge-nous demand is considered.  The objective is to maximize the profit obtained by a chain (the leader) knowing that a  competitor (the follower) will react by locating another single facility after the leader  .."
"234";"Network Multicast Opened by Network Operators to Be Used by P2P Applications.";"2013";"Ir&egrave;ne Grosclaude|Bertrand Mathieu";"0";"2016-09-14 06:20:09";"Network Multicast Opened by Network Operators to Be Used by P2P Applications. I Grosclaude, B Mathieu -  , Grid, Cloud and Internet Computing  , 2013 - ieeexplore.ieee.org. AbstractâP2P applications create a huge amount of traffic in ISP networks, not only  because of their success, but also because they do not use optimally the underlying  networks. An attempt to remedy this situation is driven in the IETF ALTO (Application Layer  .."
"235";"Principal Component Analysis in Business Intelligence Applications.";"2013";"Ana-Maria Sevcenco|Kin Fun Li";"0";"2016-09-14 06:19:49";"Principal Component Analysis in Business Intelligence Applications. AM Sevcenco, KF Li - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâWith the enormous amount of information available on the web, many innovative  applications in the domain of business intelligence have emerged. Information regarding  market trends, consumer profile, competitors, etc., enables a firm to chart its direction and  .."
"236";"The Dependence of the Period and Range of the Oscillations on the Elevator Deflection for the ADMIRE Simplified Model.";"2013";"Alexandra Emilia Fortis|Stefan Balint|Teodor-Florin Fortis";"3";"2016-09-14 06:17:59";"The dependence of the period and range of the oscillations on the elevator deflection for the ADMIRE simplified model. AE Fortis, S Balint, TF Fortis -  , Parallel, Grid, Cloud and Internet , 2013 - ieeexplore.ieee.org. AbstractâIf, during a longitudinal flight with constant forward velocity of an unmanned aerial  vehicle (UAV), the automatic flight control system (AFCS) fails and the elevator deflection is  not in the safe interval, then the flight becomes oscillatory. In this paper, the dependence  .."
"237";"Scalable Distributed Branch and Bound for the Permutation Flow Shop Problem.";"2013";"Samia Kouki|Mohamed Jemni|Talel Ladhari";"2";"2016-09-14 06:19:09";"Scalable distributed branch and bound for the permutation flow shop problem. S Kouki, M Jemni, T Ladhari -  Parallel, Grid, Cloud and Internet , 2013 - ieeexplore.ieee.org. (PFSP) is still of great interest in the community. Reducing the execution time of some very  costly instances and/or solving new unresolved instances remain a challenge. The PFSP  consists on scheduling n jobs in m machines with makespan criterion. Our approach to  .."
"238";"Multi Level Parallelism of Multiple Implicitly/Explicitly Restarted Arnoldi Methods for Post-petascale Computing.";"2013";"Miwako Tsuji|Makarem Dandouna|Nahid Emad";"3";"2016-09-14 06:17:49";"Multi level parallelism of Multiple implicitly/explicitly restarted Arnoldi methods for post-petascale computing. M Tsuji, M Dandouna, N Emad -  , Cloud and Internet Computing , 2013 - ieeexplore.ieee.org. AbstractâThe iterative methods are widely used to solve eigen problems in scientific  computation. We focus on multiple restarted Arnoldi methods (MRAM)[4] which manage  iterative co-methods to accelerate their convergence. These methods are considered as  .."
"239";"A Parallelization Mixing OR-Tools/Gecode Solvers on Top of the Bobpp Framework.";"2013";"Tarek Menouer|Bertrand Le Cun";"2";"2016-09-14 06:18:59";"A parallelization mixing or-tools/gecode solvers on top of the bobpp framework. T Menouer, B Le Cun - P2P, Parallel, Grid, Cloud and Internet  , 2013 - ieeexplore.ieee.org. AbstractâThe novelty of this paper is to propose a parallel solver that mixes two Constraint  Programming (CP) solvers, on top of our Bobpp framework, in order to have a parallel CP  solver portfolio. The first chosen CP solver is OR-tools which is an open source sequential  .."
"240";"Cloud Brokering as a Service.";"2013";"Alba Amato|Beniamino Di Martino|Salvatore Venticinque";"23";"2016-09-14 06:16:29";"Cloud brokering as a service. A Amato, B Di Martino -   International Conference  , 2013 - ieeexplore.ieee.org. AbstractâCloud computing is a technology of enormous scope for innovation especially in a  volatile market and rapidly evolving, in which, the ability to exploit new technologies and  remaining competitive is more important. However the choice of Cloud providers, whose  .."
"241";"Monitoring and Detection of Agitation in Dementia: Towards Real-Time and Big-Data Solutions.";"2013";"Philip Moore|Fatos Xhafa|Leonard Barolli|Andrew M. Thomas";"7";"2016-09-14 06:17:19";"Monitoring and detection of agitation in dementia: Towards real-time and big-data solutions. P Moore, F Xhafa, L Barolli -   International Conference , 2013 - ieeexplore.ieee.org. AbstractâThe changing demographic profile of the population has potentially challenging  social, geopolitical, and financial consequences for individuals, families, the wider society,  and governments globally. The demographic change will result in a rapidly growing  .."
